Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
600,Gerald Mayhew,29,ANA,F,15,5,1,6,-1,8,0.7,5,0,0,0,1,0,0,22,22.7,223,14:52,9,21,1,4,20.0,mayhege01
601,Dysin Mayo,25,ARI,D,67,4,8,12,-22,27,1.5,4,0,0,0,8,0,0,76,5.3,1401,20:55,133,129,0,0,,mayody01
602,Charlie McAvoy,24,BOS,D,78,10,46,56,31,66,10.8,5,4,1,5,29,17,0,166,6.0,1922,24:38,130,155,0,0,,mcavoch01
603,Jack McBain,22,ARI,C,10,2,1,3,-6,6,0.0,2,0,0,0,1,0,0,13,15.4,142,14:11,9,33,35,68,34.0,mcbaija03
604,Jake McCabe,28,CHI,D,75,4,18,22,-27,33,2.6,4,0,0,0,18,0,0,80,5.0,1523,20:18,167,166,0,0,,mccabja01
605,Jared McCann,25,SEA,C,74,27,23,50,-26,33,4.8,18,8,1,1,14,9,0,199,13.6,1194,16:08,29,65,224,268,45.5,mccanja01
606,Michael McCarron,26,NSH,RW,51,7,7,14,10,70,1.5,6,0,1,2,6,1,0,51,13.7,530,10:23,31,116,192,161,54.4,mccarmi01
607,Ben McCartney,20,ARI,F,2,0,0,0,0,4,0.0,0,0,0,0,0,0,0,2,0.0,28,14:03,0,7,0,1,0.0,mccarbe02
608,Max McCormick,29,SEA,LW,10,0,0,0,1,10,-0.1,0,0,0,0,0,0,0,8,0.0,81,8:06,3,11,2,2,50.0,mccorma01
609,Connor McDavid,25,EDM,C,80,44,79,123,28,45,14.0,34,10,0,9,44,34,1,314,14.0,1765,22:04,26,75,562,484,53.7,mcdavco01
610,Ryan McDonagh,32,TBL,D,71,4,22,26,15,16,5.2,4,0,0,0,21,1,0,85,4.7,1594,22:27,137,96,0,1,0.0,mcdonry01
611,Brock McGinn,27,PIT,LW,64,12,10,22,0,14,1.6,12,0,0,2,10,0,0,99,12.1,960,15:00,50,94,16,28,36.4,mcginbr01
612,Greg McKegg,29,NYR,C,43,2,3,5,-11,6,-0.4,2,0,0,0,2,0,1,25,8.0,467,10:52,22,50,72,88,45.0,mckeggr01
613,Marc McLaughlin,22,BOS,F,11,3,0,3,-1,8,0.4,3,0,0,0,0,0,0,12,25.0,115,10:29,2,15,5,10,33.3,mclauma01
614,Michael McLeod,23,NJD,C,77,6,14,20,-13,52,0.4,6,0,0,0,13,0,1,78,7.7,1026,13:20,34,145,604,451,57.3,mcleomi01
615,Ryan McLeod,22,EDM,C,71,9,12,21,-2,12,1.2,7,2,0,1,9,3,0,82,11.0,906,12:46,25,28,248,277,47.2,mcleory01
616,Connor McMichael,21,WSH,C,68,9,9,18,-3,10,1.3,9,0,0,0,9,0,0,105,8.6,712,10:28,22,46,148,197,42.9,mcmicco01
617,Brayden McNabb,31,VEG,D,69,3,15,18,10,42,3.8,3,0,0,0,14,0,1,85,3.5,1359,19:42,179,154,0,0,,mcnabbr01
618,Mason Mctavish,19,ANA,C,9,2,1,3,3,2,0.4,2,0,0,1,0,1,0,12,16.7,118,13:05,6,8,0,3,0.0,mctavma01
619,Jaycob Megna,29,SJS,D,44,2,6,8,-1,16,2.2,2,0,0,0,6,0,0,40,5.0,841,19:07,92,71,0,0,,megnaja02
620,Jayson Megna,31,COL,C,20,0,3,3,-2,4,-0.2,0,0,0,0,3,0,0,19,0.0,206,10:18,9,27,56,60,48.3,megnaja01
621,Timo Meier,25,SJS,RW,77,35,41,76,-3,54,8.7,23,12,0,8,35,6,0,326,10.7,1475,19:09,61,162,18,19,48.6,meierti01
622,Nicolas Meloche,24,SJS,D,50,2,5,7,-17,39,1.0,2,0,0,1,4,0,1,36,5.6,844,16:53,54,158,0,0,,melocni01
623,Dawson Mercer,20,NJD,C,82,17,25,42,-25,28,2.6,14,2,1,2,21,3,1,154,11.0,1356,16:32,35,26,209,381,35.4,merceda01
624,Nicholas Merkley,24,SJS,RW,9,1,2,3,-2,0,0.2,1,0,0,0,1,1,0,7,14.3,112,12:25,2,9,6,5,54.5,merklni01
625,Ryan Merkley,21,SJS,D,39,1,5,6,-10,8,0.9,1,0,0,0,3,2,0,36,2.8,600,15:23,22,12,0,0,,merklry01
626,Dakota Mermis,28,MIN,D,2,0,0,0,2,0,0.1,0,0,0,0,0,0,0,1,0.0,28,13:54,1,3,0,0,,mermida01
627,Jonathon Merrill,29,MIN,D,69,4,16,20,15,22,3.4,4,0,0,0,16,0,0,59,6.8,1181,17:07,112,46,0,0,,merrijo01
628,Victor Mete,23,OTT,D,37,0,7,7,-19,4,0.0,0,0,0,0,6,1,0,27,0.0,541,14:37,38,13,0,0,,metevi01
629,Carson Meyer,24,CBJ,RW,13,1,2,3,0,6,0.2,1,0,0,0,2,0,0,13,7.7,107,8:14,2,27,0,0,,meyerca01
630,Ben Meyers,23,COL,F,5,1,0,1,-2,0,0.0,1,0,0,0,0,0,0,8,12.5,50,9:57,1,1,11,13,45.8,meyerbe01
631,Jacob Middleton,26,TOT,D,66,4,10,14,10,82,3.8,4,0,0,0,8,1,1,73,5.5,1233,18:41,124,118,0,0,,middlja01
631,Jacob Middleton,26,SJS,D,45,3,6,9,3,69,2.8,3,0,0,0,4,1,1,51,5.9,857,19:03,89,89,0,0,,middlja01
631,Jacob Middleton,26,MIN,D,21,1,4,5,7,13,1.1,1,0,0,0,4,0,0,22,4.5,376,17:55,35,29,0,0,,middlja01
632,Ilya Mikheyev,27,TOR,F,53,21,11,32,16,26,4.2,13,4,4,4,10,1,0,147,14.3,809,15:16,18,52,0,2,0.0,mikheil01
633,Niko Mikkola,25,STL,D,54,3,10,13,-6,55,1.5,2,0,1,0,10,0,0,58,5.2,917,16:59,81,109,0,0,,mikkoni01
634,Sonny Milano,25,ANA,LW,66,14,20,34,-9,10,2.9,9,5,0,3,15,5,0,94,14.9,1008,15:17,15,27,0,2,0.0,milanso01
635,Colin Miller,29,BUF,D,38,2,12,14,-2,21,2.2,2,0,0,0,9,3,0,48,4.2,721,18:59,42,50,0,0,,milleco02
636,J.T. Miller,28,VAN,C,80,32,67,99,15,47,10.6,24,8,0,6,35,30,2,206,15.5,1686,21:05,56,172,667,566,54.1,millejt01
637,K'Andre Miller,22,NYR,D,82,7,13,20,23,24,6.4,6,1,0,2,13,0,0,102,6.9,1690,20:36,95,151,0,0,,milleka01
638,Daniil Miromanov,24,VEG,D,11,0,1,1,0,2,0.2,0,0,0,0,1,0,0,15,0.0,108,9:47,6,5,0,0,,miromda01
639,Ian Mitchell,23,CHI,D,8,0,1,1,-3,0,0.0,0,0,0,0,0,1,0,2,0.0,95,11:56,9,2,0,0,,mitchia01
640,Casey Mittelstadt,23,BUF,C,40,6,13,19,-14,4,1.0,5,1,0,1,7,6,0,79,7.6,645,16:07,12,19,202,250,44.7,mitteca01
641,Sean Monahan,27,CGY,C,65,8,15,23,-15,24,0.8,3,5,0,2,7,8,0,111,7.2,914,14:04,24,59,414,365,53.1,monahse01
642,Brandon Montour,27,FLA,D,81,11,26,37,15,48,5.5,10,1,0,1,19,7,0,153,7.2,1450,17:54,65,64,0,0,,montobr01
643,John Moore,31,BOS,D,7,0,1,1,2,4,0.4,0,0,0,0,0,0,1,7,0.0,123,17:34,11,9,0,0,,moorejo01
644,Trevor Moore,26,LAK,LW,81,17,31,48,20,20,5.2,11,1,5,1,29,1,1,202,8.4,1271,15:41,32,69,28,39,41.8,mooretr01
645,Josh Morrissey,26,WPG,D,79,12,25,37,-3,66,5.9,6,6,0,3,16,9,0,173,6.9,1869,23:40,104,150,0,0,,morrijo04
646,J.J. Moser,21,ARI,D,43,4,11,15,-10,16,2.0,3,1,0,1,10,1,0,40,10.0,804,18:42,55,32,0,0,,moserja01
647,Tyler Motte,26,TOT,C,58,7,8,15,2,22,0.9,6,0,1,1,8,0,0,101,6.9,813,14:01,58,117,11,8,57.9,mottety01
647,Tyler Motte,26,VAN,C,49,7,8,15,3,22,1.1,6,0,1,1,8,0,0,83,8.4,700,14:17,51,90,6,6,50.0,mottety01
647,Tyler Motte,26,NYR,C,9,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,18,0.0,113,12:33,7,27,5,2,71.4,mottety01
648,Jacob Moverare,23,LAK,D,19,0,2,2,3,2,0.7,0,0,0,0,2,0,0,15,0.0,310,16:20,21,16,0,0,,moverja01
649,Connor Murphy,28,CHI,D,57,4,6,10,-14,47,2.0,4,0,0,1,6,0,0,71,5.6,1240,21:46,150,130,0,0,,murphco02
650,Brett Murray,23,BUF,LW,19,2,4,6,-3,23,0.3,2,0,0,0,3,1,0,14,14.3,247,12:59,2,17,0,0,,murrabr02
651,Ryan Murray,28,COL,D,37,0,4,4,-3,2,0.4,0,0,0,0,3,0,1,26,0.0,521,14:05,41,32,0,0,,murrary01
652,Jake Muzzin,32,TOR,D,47,3,11,14,-6,16,1.6,3,0,0,0,10,0,1,75,4.0,974,20:44,60,105,0,0,,muzzija01
653,Philippe Myers,25,NSH,D,27,1,3,4,5,12,1.2,1,0,0,0,3,0,0,28,3.6,402,14:53,17,50,0,0,,myersph01
654,Tyler Myers,31,VAN,D,82,1,17,18,15,66,4.8,1,0,0,0,16,1,0,128,0.8,1802,21:59,148,145,0,0,,myersty01
655,Vladislav Namestnikov,29,TOT,C,75,16,14,30,2,45,2.8,15,0,1,1,13,1,0,91,17.6,1099,14:39,39,62,26,31,45.6,namesvl01
655,Vladislav Namestnikov,29,DET,C,60,13,12,25,1,34,2.3,12,0,1,0,12,0,0,81,16.0,914,15:14,32,43,10,10,50.0,namesvl01
655,Vladislav Namestnikov,29,DAL,C,15,3,2,5,1,11,0.5,3,0,0,1,1,1,0,10,30.0,185,12:20,7,19,16,21,43.2,namesvl01
656,Riley Nash,32,TOT,C,49,0,4,4,-5,10,-0.7,0,0,0,0,4,0,0,36,0.0,560,11:26,17,46,207,190,52.1,nashri02
656,Riley Nash,32,ARI,C,24,0,4,4,-3,4,-0.2,0,0,0,0,4,0,0,20,0.0,314,13:05,9,25,149,139,51.7,nashri02
656,Riley Nash,32,WPG,C,15,0,0,0,-1,4,-0.3,0,0,0,0,0,0,0,7,0.0,132,8:49,5,11,21,18,53.8,nashri02
656,Riley Nash,32,TBL,C,10,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,9,0.0,114,11:22,3,10,37,33,52.9,nashri02
657,James Neal,34,STL,LW,19,2,2,4,-1,0,0.1,1,1,0,1,1,1,0,31,6.5,227,11:58,3,17,0,2,0.0,nealja01
658,Martin Necas,23,CAR,C,78,14,26,40,5,32,3.3,11,2,1,6,24,2,0,159,8.8,1263,16:11,19,55,38,47,44.7,necasma01
659,Jake Neighbours,19,STL,LW,9,1,1,2,-2,2,0.1,1,0,0,1,1,0,0,8,12.5,84,9:19,1,10,1,2,33.3,neighja01
660,Brock Nelson,30,NYI,C,72,37,22,59,-5,33,7.5,26,11,0,5,19,3,0,171,21.6,1273,17:41,43,31,476,488,49.4,nelsobr01
661,Patrik Nemeth,29,NYR,D,63,2,5,7,-9,28,1.5,2,0,0,1,5,0,0,52,3.8,1048,16:38,102,115,0,0,,nemetpa01
662,Alex Newhook,21,COL,C,71,13,20,33,11,12,3.0,10,3,0,5,17,3,0,113,11.5,963,13:34,36,40,136,256,34.7,newhoal01
663,Valeri Nichushkin,26,COL,RW,62,25,27,52,21,14,5.9,18,5,2,5,23,4,0,180,13.9,1180,19:02,27,89,0,5,0.0,nichuva01
664,Nino Niederreiter,29,CAR,RW,75,24,20,44,29,34,5.7,20,4,0,5,19,1,0,144,16.7,1113,14:50,17,119,19,20,48.7,niedeni01
665,Markus Niemeläinen,23,EDM,D,20,0,1,1,-5,4,-0.1,0,0,0,0,1,0,0,12,0.0,264,13:12,19,82,0,0,,niemema01
666,Matthew Nieto,29,SJS,LW,70,6,11,17,-20,19,0.2,6,0,0,0,11,0,0,82,7.3,1008,14:24,47,96,2,11,15.4,nietoma01
667,Sami Niku,25,MTL,D,13,0,6,6,3,2,1.0,0,0,0,0,5,1,0,14,0.0,199,15:17,17,6,0,0,,nikusa01
668,Stefan Noesen,28,CAR,RW,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,29,14:20,0,5,0,0,,noesest01
669,Mattias Norlinder,21,MTL,D,6,0,1,1,2,2,0.3,0,0,0,0,1,0,0,2,0.0,74,12:18,3,4,0,0,,norlima01
670,Joshua Norris,22,OTT,C,66,35,20,55,-7,16,6.8,19,16,0,8,13,7,0,172,20.3,1226,18:35,44,79,529,507,51.1,norrijo01
671,Tomas Nosek,29,BOS,C,75,3,14,17,-9,32,0.1,3,0,0,1,12,0,2,84,3.6,1001,13:21,34,85,362,310,53.9,nosekto01
672,Thomas Novak,24,NSH,C,27,1,6,7,-4,2,0.1,0,1,0,0,3,3,0,25,4.0,318,11:48,6,4,62,79,44.0,novakth01
673,Ryan Nugent-Hopkins,28,EDM,C,63,11,39,50,3,16,3.8,7,1,3,1,15,22,2,154,7.1,1217,19:19,34,42,178,259,40.7,nugenry01
674,Darnell Nurse,26,EDM,D,71,9,26,35,18,54,6.6,7,0,2,0,19,6,1,203,4.4,1778,25:03,132,196,0,0,,nurseda01
675,Markus Nutivaara,27,FLA,D,1,0,1,1,0,0,0.1,0,0,0,0,1,0,0,0,,7,7:01,0,1,0,0,,nutivma01
676,William Nylander,25,TOR,C,81,34,46,80,-9,16,7.8,21,13,0,7,28,18,0,256,13.3,1480,18:16,30,19,34,31,52.3,nylanwi01
677,Gustav Nyquist,32,CBJ,RW,82,18,35,53,-12,26,3.8,10,4,4,0,29,6,0,122,14.8,1463,17:50,51,41,14,16,46.7,nyquigu01
678,Liam O'Brien,27,ARI,C,39,2,1,3,1,106,-0.1,2,0,0,0,1,0,0,36,5.6,370,9:29,10,139,5,5,50.0,obrieli01
679,Drew O'Connor,23,PIT,F,22,3,2,5,-1,4,0.3,3,0,0,0,2,0,0,40,7.5,226,10:17,7,12,18,34,34.6,oconndr01
680,Logan O'Connor,25,COL,RW,81,8,16,24,10,38,1.3,7,0,1,1,13,0,3,127,6.3,1124,13:52,59,100,5,17,22.7,oconnlo01
681,Danny O'Regan,28,ANA,C,5,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,2,0.0,50,10:03,4,3,11,17,39.3,oregada01
682,Ryan O'Reilly,30,STL,C,78,21,37,58,11,12,5.2,12,9,0,0,29,7,1,168,12.5,1488,19:05,38,20,900,685,56.8,oreilry01
683,Jordan Oesterle,29,DET,D,45,2,6,8,-7,4,1.2,2,0,0,1,6,0,0,63,3.2,823,18:17,44,27,0,0,,oestejo01
684,Nikita Okhotyuk,21,NJD,D,5,1,1,2,-2,2,0.2,1,0,0,0,1,0,0,5,20.0,75,15:05,1,16,0,0,,okhotni01
685,Kyle Okposo,33,BUF,RW,74,21,24,45,-15,43,4.1,11,8,2,1,18,6,0,174,12.1,1241,16:47,19,59,92,93,49.7,okposky01
686,Jamie Oleksiak,29,SEA,D,72,1,16,17,-1,54,3.2,1,0,0,0,15,0,1,95,1.1,1392,19:20,86,182,0,0,,oleksja01
687,Mathieu Olivier,24,NSH,F,10,0,1,1,-3,14,-0.2,0,0,0,0,1,0,0,5,0.0,101,10:06,4,23,0,1,0.0,olivima01
688,Victor Olofsson,26,BUF,RW,72,20,29,49,-16,6,4.5,13,7,0,6,23,5,1,164,12.2,1108,15:23,15,10,0,1,0.0,olofsvi01
689,Dmitry Orlov,30,WSH,D,76,12,23,35,25,44,7.7,10,2,0,4,21,2,0,127,9.4,1593,20:58,94,124,0,0,,orlovdm01
690,T.J. Oshie,35,WSH,C,44,11,14,25,-12,18,1.8,7,4,0,1,7,6,1,77,14.3,768,17:27,30,86,72,97,42.6,oshietj01
691,Alex Ovechkin,36,WSH,LW,77,50,40,90,8,18,11.4,33,16,1,5,27,13,0,334,15.0,1584,20:34,25,156,4,9,30.8,ovechal01
692,Brayden Pachal,22,VEG,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,20,9:46,1,2,0,0,,pachabr01
693,Max Pacioretty,33,VEG,LW,39,19,18,37,8,33,4.6,15,4,0,4,10,8,0,148,12.8,678,17:23,21,30,2,7,22.2,pacioma01
694,Jean-Gabriel Pageau,29,NYI,C,77,18,21,39,0,30,3.7,13,4,1,0,15,3,3,126,14.3,1361,17:40,53,171,748,604,55.3,pageaje01
695,Ondrej Palat,30,TBL,LW,77,18,31,49,15,20,4.8,17,1,0,5,25,5,1,143,12.6,1270,16:30,42,124,2,16,11.1,palaton01
696,Kyle Palmieri,30,NYI,RW,69,15,18,33,0,57,3.2,13,2,0,6,14,4,0,156,9.6,1078,15:37,18,77,15,36,29.4,palmiky01
697,Artemi Panarin,30,NYR,LW,75,22,74,96,21,18,9.9,17,5,0,5,42,32,0,177,12.4,1441,19:13,14,22,1,1,50.0,panarar01
698,Richard Panik,30,NYI,RW,4,0,1,1,-2,0,-0.1,0,0,0,0,0,1,0,4,0.0,60,14:55,2,9,1,1,50.0,panikri01
699,Cedric Paquette,28,MTL,C,24,0,2,2,-6,25,-0.4,0,0,0,0,2,0,0,16,0.0,213,8:52,14,58,31,73,29.8,paquece01
700,Colton Parayko,28,STL,D,80,6,29,35,16,18,5.9,6,0,0,2,28,1,0,135,4.4,1885,23:34,169,72,0,0,,parayco01
701,Zach Parise,37,NYI,LW,82,15,20,35,-2,28,3.1,11,2,2,4,15,5,0,138,10.9,1253,15:17,57,60,28,47,37.3,parisza01
702,David Pastrnak,25,BOS,RW,72,40,37,77,13,20,9.7,25,15,0,9,26,11,0,312,12.8,1340,18:36,14,63,7,14,33.3,pastrda01
703,Greg Pateryn,31,ANA,D,10,1,1,2,0,10,0.5,1,0,0,0,1,0,0,16,6.3,141,14:07,7,18,0,0,,patergr01
704,Nolan Patrick,23,VEG,C,25,2,5,7,1,6,0.4,2,0,0,0,4,1,0,34,5.9,288,11:30,3,26,83,89,48.3,patrino01
705,Nick Paul,26,TOT,LW,80,16,16,32,-14,39,2.2,13,2,1,2,15,0,1,166,9.6,1321,16:31,56,106,426,419,50.4,paulni01
705,Nick Paul,26,OTT,LW,59,11,7,18,-18,22,0.7,9,2,0,1,7,0,0,131,8.4,1025,17:22,41,67,333,346,49.0,paulni01
705,Nick Paul,26,TBL,LW,21,5,9,14,4,17,1.5,4,0,1,1,8,0,1,35,14.3,296,14:06,15,39,93,73,56.0,paulni01
706,Joe Pavelski,37,DAL,C,82,27,54,81,11,14,8.6,15,12,0,2,41,13,0,216,12.5,1515,18:28,69,104,394,357,52.5,paveljo01
707,Chase Pearson,24,DET,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,20,6:45,0,4,2,2,50.0,pearsch01
708,Tanner Pearson,29,VAN,LW,68,14,20,34,9,30,3.3,13,1,0,2,18,2,0,159,8.8,1092,16:03,41,84,20,37,35.1,pearsta01
709,Matthew Peca,28,STL,C,5,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,3,0.0,48,9:38,1,3,5,7,41.7,pecama01
710,Lane Pederson,24,SJS,F,29,0,2,2,-16,10,-0.8,0,0,0,0,2,0,0,24,0.0,305,10:31,10,54,42,54,43.8,pederla01
711,Andrew Peeke,23,CBJ,D,82,2,13,15,-14,60,1.7,2,0,0,0,13,0,0,72,2.8,1761,21:29,169,191,0,0,,peekean01
712,Adam Pelech,27,NYI,D,78,3,25,28,20,42,6.7,3,0,0,0,23,0,2,104,2.9,1660,21:17,128,99,0,0,,pelecad01
713,Cole Perfetti,20,WPG,C,18,2,5,7,1,0,0.5,2,0,0,1,4,1,0,21,9.5,255,14:09,2,17,0,3,0.0,perfeco01
714,Brendan Perlini,25,EDM,LW,23,4,1,5,-2,6,0.4,4,0,0,0,1,0,0,24,16.7,193,8:22,3,29,0,1,0.0,perlibr01
715,Jacob Perreault,19,ANA,RW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,11,11:05,1,0,0,0,,perreja01
716,Mathieu Perreault,34,MTL,C,25,4,5,9,2,4,0.9,4,0,0,0,4,1,0,27,14.8,281,11:15,11,35,36,35,50.7,perrema01
717,David Perron,33,STL,LW,67,27,30,57,8,48,6.2,16,11,0,2,15,15,0,177,15.3,1138,16:59,11,80,1,3,25.0,perroda01
718,Corey Perry,36,TBL,RW,82,19,21,40,9,66,4.1,13,6,0,4,19,2,0,153,12.4,1109,13:31,28,73,2,2,50.0,perryco01
719,Scott Perunovich,23,STL,D,19,0,6,6,2,8,0.9,0,0,0,0,3,3,0,14,0.0,294,15:27,12,5,0,0,,perunsc01
720,Brett Pesce,27,CAR,D,70,7,21,28,5,39,5.3,6,1,0,3,19,2,0,148,4.7,1519,21:42,99,39,0,0,,pescebr01
721,Nic Petan,26,VAN,C,18,0,2,2,-2,4,-0.2,0,0,0,0,1,1,0,21,0.0,185,10:17,3,6,14,32,30.4,petanni01
722,John-Jason Peterka,20,BUF,RW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,32,16:08,2,1,0,0,,peterjo01
723,Jacob Peterson,22,DAL,C,65,12,5,17,-1,12,1.7,12,0,0,5,4,1,0,85,14.1,719,11:04,23,22,59,56,51.3,peterja01
724,Jeff Petry,34,MTL,D,68,6,21,27,-11,36,3.6,6,0,0,1,17,3,1,124,4.8,1504,22:07,117,140,0,0,,petryje01
725,Elias Pettersson,23,VAN,C,80,32,36,68,1,12,7.4,20,10,2,3,19,17,0,192,16.7,1488,18:36,43,49,238,302,44.1,petteel01
726,Marcus Pettersson,25,PIT,D,72,2,17,19,8,38,3.6,2,0,0,0,17,0,0,83,2.4,1127,15:39,74,122,0,0,,pettema01
727,Michael Pezzetta,23,MTL,C,51,5,6,11,-7,81,0.7,5,0,0,0,6,0,0,49,10.2,400,7:50,8,156,6,5,54.5,pezzemi01
728,Isaak Phillips,20,CHI,D,4,0,0,0,-1,4,0.0,0,0,0,0,0,0,0,4,0.0,49,12:20,1,3,0,0,,phillis01
729,Alex Pietrangelo,32,VEG,D,80,13,31,44,7,42,7.5,9,3,1,0,18,10,3,227,5.7,1972,24:39,164,66,0,0,,pietral01
730,Garrett Pilon,23,WSH,C,2,1,0,1,1,0,0.2,1,0,0,0,0,0,0,1,100.0,19,9:25,0,2,8,10,44.4,pilonga01
731,Shane Pinto,21,OTT,C,5,0,1,1,0,2,0.0,0,0,0,0,0,1,0,5,0.0,65,12:57,1,0,17,35,32.7,pintosh01
732,Neal Pionk,26,WPG,D,77,3,31,34,5,46,5.2,2,1,0,1,20,11,0,140,2.1,1628,21:08,91,185,0,0,,pionkne01
733,Rem Pitlick,24,TOT,C,66,15,22,37,-8,24,3.1,14,0,1,1,21,1,0,65,23.1,989,14:59,28,25,53,65,44.9,pitlire01
733,Rem Pitlick,24,MTL,C,46,9,17,26,-9,12,1.8,8,0,1,0,16,1,0,52,17.3,795,17:17,23,18,50,64,43.9,pitlire01
733,Rem Pitlick,24,MIN,C,20,6,5,11,1,12,1.3,6,0,0,1,5,0,0,13,46.2,194,9:42,5,7,3,1,75.0,pitlire01
734,Tyler Pitlick,30,TOT,C,39,1,4,5,-11,6,-0.6,1,0,0,0,4,0,0,36,2.8,427,10:56,26,70,4,6,40.0,pitlity01
734,Tyler Pitlick,30,CGY,C,25,0,2,2,-5,2,-0.5,0,0,0,0,2,0,0,19,0.0,292,11:41,16,55,1,3,25.0,pitlity01
734,Tyler Pitlick,30,MTL,C,14,1,2,3,-6,4,0.0,1,0,0,0,2,0,0,17,5.9,134,9:36,10,15,3,3,50.0,pitlity01
735,Vasily Podkolzin,20,VAN,RW,79,14,12,26,7,26,2.5,12,2,0,3,11,1,0,115,12.2,1011,12:48,33,84,8,11,42.1,podkova01
736,Ryan Poehling,23,MTL,C,57,9,8,17,-21,6,0.6,7,2,0,1,8,0,0,91,9.9,695,12:12,28,40,227,262,46.4,poehlry01
737,Austin Poganski,25,WPG,RW,16,0,0,0,-3,7,-0.4,0,0,0,0,0,0,0,9,0.0,149,9:19,5,23,0,0,,poganau01
738,Brayden Point,25,TBL,C,66,28,30,58,-5,33,5.8,18,10,0,4,18,12,0,176,15.9,1284,19:28,27,75,366,351,51.0,pointbr01
739,Tucker Poolman,28,VAN,D,40,1,2,3,2,12,1.2,1,0,0,0,2,0,0,47,2.1,680,17:00,73,33,0,0,,poolmtu01
740,Andrew Poturalski,28,CAR,C,2,0,2,2,-1,0,0.1,0,0,0,0,0,2,0,4,0.0,20,10:09,1,0,3,4,42.9,poturan01
741,Derrick Pouliot,28,TOT,D,11,0,4,4,6,4,1.0,0,0,0,0,4,0,0,8,0.0,171,15:30,14,10,0,0,,poulide01
741,Derrick Pouliot,28,SEA,D,9,0,3,3,6,2,0.9,0,0,0,0,3,0,0,8,0.0,142,15:46,9,6,0,0,,poulide01
741,Derrick Pouliot,28,VEG,D,2,0,1,1,0,2,0.1,0,0,0,0,1,0,0,0,,29,14:20,5,4,0,0,,poulide01
742,Owen Power,19,BUF,D,8,2,1,3,3,2,0.9,2,0,0,0,1,0,0,10,20.0,177,22:05,9,1,0,0,,powerow01
743,Chase Priskie,25,FLA,D,4,0,0,0,2,2,0.1,0,0,0,0,0,0,0,4,0.0,56,14:00,3,3,0,0,,priskch02
744,Aliaksei Protas,21,WSH,C,33,3,6,9,4,0,0.7,3,0,0,0,5,1,0,34,8.8,391,11:50,12,20,56,69,44.8,protaal01
745,Ivan Provorov,25,PHI,D,79,9,22,31,-20,34,4.4,8,1,0,1,14,6,2,170,5.3,1966,24:53,172,74,0,0,,provoiv01
746,Ethan Prow,29,BUF,D,4,1,0,1,-1,0,0.2,1,0,0,0,0,0,0,2,50.0,51,12:44,3,2,0,0,,prowet01
747,Jesse Puljujarvi,23,EDM,RW,65,14,22,36,22,20,3.7,10,4,0,1,19,3,0,160,8.8,1055,16:14,15,81,0,0,,puljuje01
748,Ryan Pulock,27,NYI,D,56,5,16,21,0,2,4.1,3,2,0,0,11,4,1,122,4.1,1184,21:08,130,86,0,0,,pulocry01
749,Valtteri Puustinen,22,PIT,RW,1,0,1,1,2,0,0.2,0,0,0,0,1,0,0,1,0.0,10,10:14,0,1,0,0,,puustva01
750,Mark Pysyk,30,BUF,D,68,3,9,12,-4,16,2.6,3,0,0,0,9,0,0,64,4.7,1212,17:49,85,41,0,0,,pysykma01
751,Jack Quinn,20,BUF,RW,2,1,1,2,0,0,0.3,0,1,0,0,1,0,0,6,16.7,30,14:53,1,0,0,0,,quinnja01
752,Darren Raddysh,25,TBL,D,4,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,43,10:40,6,4,0,0,,raddyda01
753,Taylor Raddysh,23,TOT,RW,74,11,11,22,1,10,1.7,7,3,1,1,10,1,0,104,10.6,913,12:20,21,103,6,10,37.5,raddyta01
753,Taylor Raddysh,23,TBL,RW,53,5,7,12,5,8,0.8,4,0,1,1,6,1,0,61,8.2,586,11:03,17,62,6,9,40.0,raddyta01
753,Taylor Raddysh,23,CHI,RW,21,6,4,10,-4,2,0.9,3,3,0,0,4,0,0,43,14.0,327,15:34,4,41,0,1,0.0,raddyta01
754,Alexander Radulov,35,DAL,RW,71,4,18,22,-20,30,0.3,3,1,0,2,11,7,0,92,4.3,1001,14:06,48,43,10,12,45.5,radulal01
755,Michael Raffl,33,DAL,LW,76,7,9,16,-19,16,-0.1,6,0,1,2,7,0,2,94,7.4,1105,14:32,34,141,14,12,53.8,rafflmi01
756,Rickard Rakell,28,TOT,RW,70,20,21,41,0,12,4.0,15,5,0,2,16,5,0,184,10.9,1259,17:59,44,99,36,43,45.6,rakelri01
756,Rickard Rakell,28,ANA,RW,51,16,12,28,-7,8,2.6,11,5,0,1,8,4,0,136,11.8,936,18:21,32,61,33,41,44.6,rakelri01
